duration_in_seconds	recorded_date	participant_id	working_home_time	now_before_eff	now_later_eff	home_office_aspect_1	home_office_aspect_2	home_office_aspect_3	home_office_aspect_4	home_office_aspect_5	home_office_aspect_6	home_office_aspect_7	home_office_aspect_8	home_office_aspect_9	home_office_aspect_10	home_office_aspect_11	home_office_aspect_12	home_office_aspect_13	home_office_aspect_14	home_office_aspect_15	prior_home_prop_1	future_home_prop_1	feasible	position	area_of_research	wokrplace_type	data_coll_remote	gender	age	edu_duties	team_work	office_setup	living_sit	partner_work	work_home_dist	children_2	children_23	children_24	children_25	children_26	children_27	homeschool	childcare_help	need_from_org_1	need_from_org_4	need_from_org_7	need_from_org_9	need_from_org_10	need_from_org_11	number_of_children	future_prior_diff
146	2020-05-21 20:40:42	R_rjVVe8CxKfjexkR	Yes	less efficient	similarly efficient	3	3	5	5	4	4	1	3	1	4	5	2	2	6	2	30	60	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Underequipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	Better computer facilities	NA	NA	NA	NA	0	30
211	2020-05-21 20:43:53	R_2wmEn6LzfbEkT9L	Yes	less efficient	more efficient	4	4	6	6	6	5	2	2	1	7	5	6	4	7	4	40	40	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	Yes	Underequipped	Living only with partner	No	<30 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	NA	NA	0	0
261	2020-05-21 20:46:10	R_WBuziH5ecf6CuDT	Yes	less efficient	less efficient	1	1	5	4	6	4	1	5	1	7	4	4	4	6	2	30	60	Yes	associate professor	Social Sciences	Research and educational institute	No	Female	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	Yes	>60 min	1	0	0	0	0	0	No	No	NA	NA	Support for problems regarding combining work with family life	More tips on working from home	NA	NA	1	30
299	2020-05-21 20:50:14	R_2aP63DhCGYpG2fn	Yes	more efficient	more efficient	3	3	2	6	6	6	2	2	3	6	5	4	6	5	3	10	35	Yes	research assistant	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	Yes	No	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	Better computer facilities	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	0	25
209	2020-05-21 20:51:13	R_3HiwvetW6nD6CUX	Yes	less efficient	less efficient	5	5	4	5	4	5	5	3	5	4	6	3	2	4	5	10	30	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	1	1	0	0	Yes	Yes	NA	Better computer facilities	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	2	20
211	2020-05-21 20:52:10	R_pREtx278tEzPwcN	Yes	more efficient	more efficient	1	1	1	7	7	7	4	4	3	7	7	5	4	7	6	5	20	Yes	postdoc	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	Yes	Underequipped	Living alone	NA	30-60 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	15
229	2020-05-21 20:56:29	R_3JaXTAiR52fqOal	Yes	less efficient	less efficient	7	7	6	7	7	7	7	7	7	7	4	5	2	7	5	9	30	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	No	Underequipped	Living with partner and non-adult child(ren)	No	<30 min	0	0	0	1	0	0	Yes	Yes	NA	NA	NA	NA	NA	NA	1	21
346	2020-05-21 20:56:38	R_3EcF4hpSbonB8bD	Yes	less efficient	less efficient	7	7	7	7	7	7	7	7	5	7	7	7	7	7	7	9	0	No	associate professor	Social Sciences	Research and educational institute	NA	Male	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	0	1	0	0	Yes	No	NA	NA	NA	NA	NA	Other	1	-9
171	2020-05-21 21:12:51	R_31GkACds7ryp3or	Yes	more efficient	more efficient	5	5	3	4	5	5	1	1	1	5	3	2	1	5	3	19	39	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	1	0	0	0	0	Yes	Yes	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	1	20
349	2020-05-21 21:13:07	R_XzSlJtRZlODozfj	Yes	less efficient	similarly efficient	5	5	5	5	5	5	5	4	4	6	5	5	5	5	5	70	96	No	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	0	26
523	2020-05-21 21:15:51	R_2bPLqPh8eXicgoG	Yes	less efficient	less efficient	3	3	4	6	7	5	2	2	2	6	5	5	4	6	3	30	30	Yes	assistant professor	Life Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Fully equipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	Better communication	Better computer facilities	NA	NA	NA	NA	0	0
549	2020-05-21 21:25:58	R_1lc8RCTi1Ek7EMu	Yes	less efficient	less efficient	4	4	4	4	4	4	1	1	1	7	7	4	4	4	5	51	9	No	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	No	Underequipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	1	0	0	0	0	No	Yes	NA	NA	Support for problems regarding combining work with family life	NA	NA	Other	1	-42
345	2020-05-21 21:32:07	R_234zjo1ZqUtyBvQ	Yes	more efficient	more efficient	5	4	2	4	5	4	3	3	3	3	2	3	5	4	3	70	90	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	Yes	No	Fully equipped	Living alone	NA	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	20
319	2020-05-21 21:50:44	R_2YucSb6ByDv3Y9J	Yes	similarly efficient	similarly efficient	1	3	4	4	3	3	4	2	5	2	5	2	6	5	4	19	51	No	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	No	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	32
350	2020-05-21 22:05:11	R_1QhWNAMA6rIfncs	Yes	less efficient	less efficient	4	4	5	6	4	4	4	5	5	4	4	4	6	4	6	20	25	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Fully equipped	Living with parents or other adult family members	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	Better computer facilities	NA	NA	NA	NA	0	5
279	2020-05-21 22:26:47	R_2uBugmcbUIXONlg	Yes	similarly efficient	similarly efficient	3	5	3	6	6	6	2	3	2	5	6	5	6	5	3	30	30	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	Yes	Underequipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	Better communication	Better computer facilities	Support for problems regarding combining work with family life	More tips on working from home	Administrative flexibility during lockdowns	NA	0	0
245	2020-05-21 22:31:38	R_1ovGGrCDrsBV2ze	Yes	less efficient	more efficient	2	2	5	7	7	7	1	2	1	3	3	2	2	5	3	45	80	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	Yes	>60 min	0	1	0	0	0	0	Yes	No	NA	NA	NA	NA	NA	NA	1	35
178	2020-05-21 23:08:12	R_2EnGLjOek2K7SNd	Yes	less efficient	less efficient	5	6	7	6	7	5	3	3	3	6	4	6	7	6	4	10	20	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	No	Underequipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	1	0	0	0	0	Yes	No	Better communication	Better computer facilities	Support for problems regarding combining work with family life	More tips on working from home	Administrative flexibility during lockdowns	NA	1	10
308	2020-05-21 23:08:15	R_8GJfiAHx4lSDY65	Yes	less efficient	similarly efficient	6	5	6	6	6	6	4	4	2	6	5	5	5	4	4	20	30	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Underequipped	Living alone	NA	>60 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	More tips on working from home	NA	NA	0	10
599	2020-05-21 23:28:48	R_2uWYkURCKz8fy2E	Yes	similarly efficient	more efficient	3	3	4	4	5	3	1	1	1	3	6	4	3	3	2	30	50	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	No	Underequipped	Living only with partner	Yes	>60 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	NA	NA	0	20
302	2020-05-22 00:14:32	R_3CT4cTSdFUM5yzt	Yes	less efficient	less efficient	5	5	6	7	7	7	5	5	5	4	7	4	5	6	3	5	0	Yes	PhD student	Social Sciences	Purely research institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Underequipped	Living with non-family others	NA	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	0	-5
553	2020-05-22 02:12:19	R_29s16lNYYFJdZT8	Yes	similarly efficient	similarly efficient	2	3	3	5	5	4	2	3	4	7	4	3	3	5	2	30	60	Yes	postdoc	Social Sciences	Purely research institute	No	Female	35 - 44	No	No	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	30
418	2020-05-22 02:33:45	R_3iVJs2UbNiAxQ6C	Yes	less efficient	more efficient	7	7	7	5	4	4	7	7	7	7	7	7	7	4	7	20	5	No	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	Yes	Underequipped	Living with parents or other adult family members	NA	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	0	-15
23133	2020-05-22 03:09:02	R_217fZxTBVVxzt32	Yes	less efficient	similarly efficient	5	5	5	6	6	6	2	2	2	5	5	2	2	5	2	30	29	No	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	No	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	-1
211	2020-05-22 07:06:03	R_0OK2DfhvI1Kd1LP	Yes	less efficient	less efficient	6	5	6	4	5	4	5	5	3	6	7	3	3	4	4	10	10	No	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	No	Underequipped	Living with partner and non-adult child(ren)	NA	<30 min	0	0	0	1	1	0	Yes	No	NA	Better computer facilities	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	2	0
356	2020-05-22 09:42:14	R_72vxsIUH8XVRkgV	Yes	less efficient	less efficient	1	6	7	6	6	6	6	6	7	4	4	7	7	7	7	30	40	Yes	postdoc	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Underequipped	Living with parents or other adult family members	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	0	10
574	2020-05-22 09:49:54	R_1q8OKRa8eSGAiIj	Yes	less efficient	similarly efficient	3	3	6	5	6	6	3	3	3	6	5	5	5	6	2	20	40	Yes	postdoc	Social Sciences	Purely research institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Underequipped	Living alone	NA	<30 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	NA	NA	0	20
190	2020-05-22 09:50:01	R_28XKY05TQEmgMSo	Yes	more efficient	more efficient	2	3	2	5	4	4	1	1	2	2	4	2	1	5	5	59	90	Yes	non-academic researcher	Social Sciences	None of them	Yes (including if someone else does it for me)	Male	25 - 34	No	Yes	Fully equipped	Living with non-family others	Yes	30-60 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	NA	NA	0	31
192	2020-05-22 12:17:06	R_1FCxY05PmyWeQ3b	Yes	less efficient	less efficient	4	4	2	5	2	2	5	3	5	2	3	4	3	2	2	10	30	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Underequipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	0	20
344	2020-05-22 13:33:35	R_1pmMM5DblVxA65Y	Yes	similarly efficient	similarly efficient	4	4	4	6	6	4	4	4	4	6	4	4	4	5	4	40	62	Yes	assistant professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	No	>60 min	0	2	0	0	0	0	No	Yes	Better communication	Better computer facilities	Support for problems regarding combining work with family life	More tips on working from home	Administrative flexibility during lockdowns	NA	2	22
502	2020-05-22 13:55:40	R_3HRY8dt7YmS8wGa	Yes	similarly efficient	similarly efficient	6	5	7	7	4	7	3	7	3	4	6	4	4	5	6	19	9	No	PhD student	Social Sciences	Research and educational institute	No	Female	35 - 44	No	No	Underequipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	3	0	0	0	0	Yes	No	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	3	-10
368	2020-05-22 14:07:03	R_C1wjSQK1KFzXLuV	Yes	less efficient	more efficient	3	3	5	5	5	6	3	3	3	7	6	3	3	5	5	20	40	Yes	assistant professor	Social Sciences	Research and educational institute	No	Female	45 - 54	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	1	1	0	0	Yes	Yes	NA	Better computer facilities	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	2	20
2344	2020-05-22 15:58:10	R_1d4XuoNIm43h6wL	Yes	less efficient	less efficient	2	2	5	6	6	5	1	2	2	6	5	4	5	6	2	0	60	Yes	postdoc	Social Sciences	Purely research institute	Yes (including if someone else does it for me)	Male	35 - 44	No	No	Underequipped	Living alone	NA	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	0	60
503	2020-05-22 18:03:21	R_28ZAWPRFedwnVVj	Yes	similarly efficient	more efficient	1	4	5	6	7	7	2	2	1	4	4	4	3	6	4	10	75	Yes	research assistant	Other	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	No	No	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	0	65
133	2020-05-22 20:52:50	R_2YLhxg3Mj6cbwCv	Yes	similarly efficient	more efficient	5	5	5	7	7	7	3	5	3	7	6	5	5	7	7	10	20	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	Yes	No	Underequipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	0	10
942	2020-05-23 06:36:27	R_2SHWZ4syp4l32wN	Yes	similarly efficient	similarly efficient	5	5	5	4	4	4	4	4	4	4	4	2	2	4	4	41	50	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	No	No	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	Yes	NA	NA	NA	NA	NA	NA	NA	0	9
684	2020-05-25 02:53:01	R_3oByN8tG5YTYKdC	Yes	less efficient	more efficient	6	5	7	6	7	4	4	4	2	4	5	6	6	5	5	40	50	No	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Underequipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	1	0	0	0	0	Yes	No	NA	Better computer facilities	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	1	10
165	2020-05-25 15:59:39	R_1qVQ5CZvOiQovE9	Yes	less efficient	less efficient	7	7	7	7	7	7	7	7	7	7	7	7	7	4	7	100	20	No	assistant professor	Social Sciences	Research and educational institute	No	Female	45 - 54	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	Yes	>60 min	0	0	0	1	2	0	Yes	No	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	3	-80
270	2020-05-25 22:34:51	R_3O0udto7QvPpdbr	Yes	more efficient	similarly efficient	3	4	1	7	7	7	1	2	2	7	5	6	4	6	3	14	50	No	associate professor	Social Sciences	Research and educational institute	No	Female	35 - 44	Yes	Yes	Underequipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	NA	0	36
329	2020-05-27 09:46:03	R_1LXW8rbVGmmzWH6	Yes	similarly efficient	less efficient	6	6	7	3	4	5	5	5	6	4	6	6	6	5	4	18	71	Yes	full professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	Yes	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	0	53
461	2020-05-27 10:25:38	R_2E5yhInR8fSF1jv	Yes	more efficient	more efficient	1	1	1	4	4	4	1	1	1	5	2	1	1	4	2	10	90	Yes	PhD student	Social Sciences	Research and educational institute	No	Female	25 - 34	No	No	Fully equipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	Other	0	80
274	2020-05-28 19:44:21	R_3IDms9x9OXFNONz	Yes	more efficient	more efficient	3	3	3	6	4	4	2	2	2	5	4	5	5	5	4	60	40	No	full professor	Social Sciences	Research and educational institute	NA	Female	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	No	30-60 min	1	0	0	0	0	0	No	Yes	NA	NA	NA	NA	NA	NA	1	-20
170	2020-05-28 20:41:34	R_21FA8RSVyW9FAT7	Yes	less efficient	less efficient	4	5	5	6	6	6	5	6	2	6	5	5	5	6	4	15	25	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Underequipped	Living with partner and non-adult child(ren)	No	30-60 min	0	1	0	0	0	0	No	Yes	Better communication	NA	NA	NA	Administrative flexibility during lockdowns	NA	1	10
698	2020-06-03 13:21:36	R_3iO6KDnOJjtO1OZ	Yes	similarly efficient	more efficient	2	2	2	4	6	4	2	2	2	5	3	2	4	4	4	50	81	Yes	postdoc	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	<30 min	0	0	1	0	0	0	No	No	Better communication	NA	NA	NA	NA	NA	1	31
221	2020-06-03 16:20:23	R_6SAlcDUHOo83mzT	Yes	less efficient	less efficient	7	6	7	5	7	7	1	1	3	7	4	3	5	6	4	20	25	No	full professor	Social Sciences	Purely research institute	No	Male	45 - 54	Yes	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	0	1	0	1	0	Yes	No	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	2	5
411	2020-06-09 08:54:40	R_sn7hzyf3OrzDnz3	Yes	more efficient	more efficient	1	1	1	1	4	5	1	1	1	3	2	3	1	3	1	60	90	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Fully equipped	Living only with partner	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	0	30
328	2020-06-12 03:24:30	R_XAR4KvACZ4G57Wh	Yes	less efficient	more efficient	1	1	1	4	5	5	1	1	1	7	5	1	1	6	4	50	80	Yes	associate professor	Social Sciences	Research and educational institute	No	Female	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	Yes	30-60 min	0	0	2	0	0	0	Yes	No	NA	NA	NA	NA	NA	Other	2	30
155	2020-06-15 21:40:19	R_2dfP6KAlzeaYVOA	Yes	similarly efficient	more efficient	1	1	1	5	6	6	1	1	1	5	7	3	2	5	2	20	70	Yes	associate professor	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	55 - 64	Yes	Yes	Underequipped	Other	NA	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	0	50
288	2020-06-20 14:53:10	R_20OGK3mB99OvdFn	Yes	more efficient	more efficient	1	1	3	5	6	5	1	1	1	4	4	4	3	5	5	70	70	Yes	non-academic researcher	Social Sciences	Purely research institute	Yes (including if someone else does it for me)	Female	35 - 44	No	Yes	Fully equipped	Living with partner and non-adult child(ren)	Yes	>60 min	0	0	0	1	0	0	Yes	Yes	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	1	0
200	2020-06-25 04:00:40	R_3Kvz1bKnvY1ZvX9	Yes	more efficient	more efficient	1	1	3	6	6	4	1	1	1	3	6	1	1	5	2	40	90	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Underequipped	Living only with partner	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	0	50
1613	2020-07-13 20:38:53	R_WonLLUwvM7wEdMZ	Yes	similarly efficient	similarly efficient	4	3	3	7	7	7	3	3	4	4	5	5	5	6	3	7	35	Yes	PhD student	Social Sciences	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Underequipped	Living with partner and non-adult child(ren)	Yes	<30 min	1	0	1	0	0	0	No	No	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	2	28
