StartDate	EndDate	Status	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	DistributionChannel	UserLanguage	working_home_time	now_before_eff	now_later_eff	home_office_aspect_1	home_office_aspect_2	home_office_aspect_3	home_office_aspect_4	home_office_aspect_5	home_office_aspect_6	home_office_aspect_7	home_office_aspect_8	home_office_aspect_9	home_office_aspect_10	home_office_aspect_11	home_office_aspect_12	home_office_aspect_13	home_office_aspect_14	home_office_aspect_15	prior_home_prop_1	future_home_prop_1	feasible	position	area_of_research	area_of_research_6_TEXT	wokrplace_type	data_coll_remote	gender	age	edu_duties	team_work	office_setup	living_sit	living_sit_7_TEXT	partner_work	work_home_dist	children_2	children_23	children_24	children_25	children_26	children_27	homeschool	childcare_help	need_from_org_1	need_from_org_4	need_from_org_7	need_from_org_9	need_from_org_10	need_from_org_11	need_from_org_11_TEXT
2020-05-07 17:19:10	2020-05-07 17:19:36	IP Address	12	25	False	2020-05-14 17:19:44	R_4UvkLnb38Nz66gp	email	EN	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-07 17:35:03	2020-05-07 17:35:16	IP Address	12	12	False	2020-05-14 17:35:23	R_3iJNzzuDagSn03M	email	EN	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-14 17:32:02	2020-05-14 17:38:56	IP Address	100	413	True	2020-05-14 17:38:56	R_2zx33k03vT7YLBd	email	EN	Yes	more efficient	more efficient	4	3	2	6	5	5	2	2	2	5	5	4	"At home

1
"	"In the office
7
"	3	40	50	Yes	assistant professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	NA	NA	>60 min	1	0	0	0	0	0	No	Yes	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-14 17:42:13	2020-05-14 17:45:21	IP Address	100	187	True	2020-05-14 17:45:21	R_2t4ejjfYMtTQ5Hh	email	EN	Yes	less efficient	less efficient	"In the office
7
"	"In the office
7
"	"In the office
7
"	"In the office
7
"	"In the office
7
"	"In the office
7
"	2	4	4	"In the office
7
"	"In the office
7
"	4	2	6	5	10	39	No	associate professor	Social Sciences	NA	Research and educational institute	No	Female	35 - 44	Yes	Yes	Fully equipped	Single-parent with non-adult child(ren)	NA	Yes	<30 min	0	1	0	1	0	0	Yes	No	NA	Better computer facilities	NA	NA	NA	NA	NA
2020-05-07 20:15:22	2020-05-07 20:15:34	IP Address	4	11	False	2020-05-14 20:15:49	R_1dBlefRUDgA3pqa	email	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-14 20:48:20	2020-05-14 20:50:30	IP Address	100	129	True	2020-05-14 20:50:30	R_3CCbUzFPv0BCAQL	email	EN	Yes	similarly efficient	similarly efficient	4	4	6	6	6	5	5	4	5	5	4	4	4	5	5	17	9	Yes	PhD student	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Fully equipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	NA
2020-05-14 21:02:31	2020-05-14 21:05:14	IP Address	100	162	True	2020-05-14 21:05:14	R_eamlzsG8yEovnoZ	email	EN	Yes	less efficient	less efficient	5	5	5	4	6	4	3	5	5	"In the office
7
"	6	5	5	6	6	30	30	No	postdoc	Social Sciences	NA	Research and educational institute	No	Female	25 - 34	No	No	Underequipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	More tips on working from home	NA	NA	NA
2020-05-14 21:01:05	2020-05-14 21:06:50	IP Address	100	345	True	2020-05-14 21:06:51	R_2wAj62MqolXPWvE	email	EN	Yes	similarly efficient	more efficient	3	3	5	4	5	4	"At home

1
"	3	"At home

1
"	4	4	3	5	4	"At home

1
"	70	80	Yes	PhD student	Other:	Business	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Underequipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-14 21:05:36	2020-05-14 21:09:32	IP Address	100	235	True	2020-05-14 21:09:32	R_3qX0JN1fYkrjYBc	email	EN	Yes	less efficient	less efficient	5	4	"In the office
7
"	4	"In the office
7
"	6	"In the office
7
"	6	"In the office
7
"	4	4	4	3	"In the office
7
"	4	15	15	No	assistant professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	NA	Yes	<30 min	0	1	1	0	0	0	Yes	Yes	NA	NA	NA	NA	NA	Other:	Childcare
2020-05-14 21:08:38	2020-05-14 21:14:10	IP Address	100	332	True	2020-05-14 21:14:10	R_r3jhxDuVvlAmnRf	email	EN	Yes	less efficient	less efficient	6	6	6	4	5	4	5	3	4	2	4	6	"In the office
7
"	4	3	40	40	No	assistant professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	NA	Yes	30-60 min	0	0	1	0	2	0	Yes	No	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-14 21:18:58	2020-05-14 21:38:57	IP Address	100	1199	True	2020-05-14 21:38:58	R_2OPVlrxcr7T4cmR	email	EN	Yes	less efficient	less efficient	5	5	6	"In the office
7
"	"In the office
7
"	"In the office
7
"	6	5	4	4	"In the office
7
"	3	4	6	6	29	9	Yes	PhD student	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Underequipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-07 21:40:04	2020-05-07 21:40:19	IP Address	12	15	False	2020-05-14 21:40:28	R_VOb44PVo0z7UJ1L	email	EN	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-14 21:39:25	2020-05-14 21:42:37	IP Address	100	191	True	2020-05-14 21:42:37	R_24aPYJjuec0Xkch	email	EN	Yes	more efficient	more efficient	"At home

1
"	"At home

1
"	3	6	5	5	"At home

1
"	"At home

1
"	"At home

1
"	5	"In the office
7
"	4	4	6	4	60	50	Yes	postdoc	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	Yes	Underequipped	Living only with partner	NA	Yes	>60 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	NA	NA	NA
2020-05-14 21:46:26	2020-05-14 21:50:23	IP Address	100	237	True	2020-05-14 21:50:23	R_2f7DTWwYCZ8gk9v	email	EN	Yes	more efficient	more efficient	2	2	2	4	5	3	"At home

1
"	2	"At home

1
"	"At home

1
"	2	"At home

1
"	2	3	3	70	90	No	associate professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	45 - 54	Yes	No	Fully equipped	Other:	Living with partner and adult child	No	>60 min	0	0	0	0	0	1	No	NA	NA	NA	NA	NA	NA	Other:	legitimacy for doing things (e.g. faculty meetings) via zoom
2020-05-14 22:18:55	2020-05-14 22:23:55	IP Address	100	299	True	2020-05-14 22:23:55	R_3lzKyNNm9498zsd	email	EN	Yes	less efficient	less efficient	"In the office
7
"	"In the office
7
"	"In the office
7
"	"In the office
7
"	"In the office
7
"	"In the office
7
"	4	4	"In the office
7
"	"In the office
7
"	4	"In the office
7
"	"In the office
7
"	"In the office
7
"	4	4	4	No	postdoc	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Fully equipped	Single-parent with non-adult child(ren)	NA	NA	<30 min	0	1	0	0	0	0	No	No	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	NA
2020-05-14 22:36:03	2020-05-14 22:40:32	IP Address	100	269	True	2020-05-14 22:40:32	R_1CeGayjITQ5GSpl	email__;!!KGKeukY!gD-acbXpNFHfy1sOy6I8lAhHyD24CQuWJYlXy2vOA5G6v0qXvh3m4h5qJZqI3oRq7w$	EN	No	NA	less efficient	5	4	"In the office
7
"	"In the office
7
"	"In the office
7
"	5	3	4	3	6	"In the office
7
"	"In the office
7
"	5	"In the office
7
"	"In the office
7
"	70	20	No	PhD student	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	No	Underequipped	Other:	House mom at a Greek (sorority) House.	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	More tips on working from home	NA	Other:	"Potential to purchase additional monitors/take old ones from office. I am used to dual monitors, all the time, and now ONLY have my tiny 13"" laptop screen."
2020-05-14 22:37:40	2020-05-14 22:43:30	IP Address	100	350	True	2020-05-14 22:43:30	R_2e2OhLJbDcwPVR7	email	EN	Yes	less efficient	less efficient	"At home

1
"	2	5	"In the office
7
"	"In the office
7
"	"In the office
7
"	4	5	2	"In the office
7
"	6	4	"At home

1
"	5	6	20	50	Yes	PhD student	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	Yes	No	Underequipped	Single-parent with non-adult child(ren)	NA	NA	<30 min	0	0	0	1	0	0	Yes	NA	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	NA
2020-05-14 21:51:37	2020-05-14 23:26:23	IP Address	100	5686	True	2020-05-14 23:26:23	R_2QS8CEKVrtvSydx	email	EN	Yes	less efficient	similarly efficient	"At home

1
"	5	5	"In the office
7
"	"In the office
7
"	"In the office
7
"	4	4	4	4	5	5	4	"In the office
7
"	4	25	50	Yes	assistant professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Fully equipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	Better communication	NA	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	Other:	Lower teaching load
2020-05-14 23:55:40	2020-05-14 23:59:32	IP Address	100	231	True	2020-05-14 23:59:32	R_1esmRnnXHrug4rD	email	EN	Yes	more efficient	more efficient	2	"At home

1
"	"At home

1
"	"In the office
7
"	"In the office
7
"	6	4	4	4	6	4	5	5	"In the office
7
"	4	7	32	Yes	non-academic researcher	Social Sciences	NA	None of them	Yes (including if someone else does it for me)	Female	25 - 34	Yes	Yes	Fully equipped	Living only with partner	NA	No	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	Other:	Nothing
2020-05-15 00:02:31	2020-05-15 00:08:12	IP Address	100	340	True	2020-05-15 00:08:12	R_1hWjVO3hw5aV8xQ	email	EN	Yes	more efficient	more efficient	2	4	4	5	5	4	3	3	3	3	5	4	3	5	4	60	85	Yes	postdoc	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	No	Yes	Underequipped	Living with parents or other adult family members	NA	NA	>60 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	NA
2020-05-15 09:39:54	2020-05-15 09:42:34	IP Address	100	159	True	2020-05-15 09:42:34	R_3ISFRQ8pav2MpWb	email	EN	No	NA	similarly efficient	2	2	"At home

1
"	4	3	4	2	"At home

1
"	3	4	5	2	3	4	3	90	90	Yes	assistant professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Fully equipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	More tips on working from home	NA	NA	NA
2020-05-15 09:40:34	2020-05-15 09:43:30	IP Address	100	176	True	2020-05-15 09:43:30	R_1op7zBWCedCyA1A	email	EN	Yes	more efficient	more efficient	3	3	2	6	"In the office
7
"	5	"At home

1
"	"At home

1
"	6	6	4	4	4	5	3	15	25	Yes	postdoc	Social Sciences	NA	Purely research institute	Yes (including if someone else does it for me)	Male	25 - 34	No	Yes	Fully equipped	Living with partner and non-adult child(ren)	NA	NA	<30 min	0	1	0	0	0	0	No	No	NA	NA	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-15 09:39:59	2020-05-15 09:44:02	IP Address	100	243	True	2020-05-15 09:44:02	R_Z9MAL0McljO93b3	email	EN	Yes	more efficient	more efficient	"At home

1
"	"At home

1
"	"At home

1
"	5	5	4	"At home

1
"	4	"At home

1
"	"In the office
7
"	"In the office
7
"	4	"At home

1
"	4	4	91	81	Yes	postdoc	Social Sciences	NA	Purely research institute	Yes (including if someone else does it for me)	Female	35 - 44	No	Yes	Fully equipped	Living with partner and non-adult child(ren)	NA	Yes	>60 min	0	0	1	1	0	0	Yes	Yes	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-15 09:39:53	2020-05-15 09:45:24	IP Address	100	330	True	2020-05-15 09:45:24	R_1jJUYB6nq75UBpa	email	EN	Yes	less efficient	similarly efficient	6	5	6	5	5	4	5	6	6	"In the office
7
"	"In the office
7
"	5	5	4	4	42	22	Yes	assistant professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	NA	Yes	<30 min	0	1	0	0	0	0	Yes	No	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-15 09:44:01	2020-05-15 09:47:22	IP Address	100	201	True	2020-05-15 09:47:23	R_3nASuBnK7cssd2N	email	EN	Yes	more efficient	similarly efficient	3	4	3	6	5	4	2	3	4	6	4	4	4	6	3	18	19	Yes	full professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	55 - 64	Yes	No	Fully equipped	Living only with partner	NA	Yes	30-60 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-08 09:52:29	2020-05-08 09:56:45	IP Address	12	256	False	2020-05-15 09:56:46	R_2TBtO9CP57BelmW	email	EN	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-15 10:12:37	2020-05-15 10:15:20	IP Address	100	162	True	2020-05-15 10:15:21	R_2taucc8DYdBXE9S	email	EN	Yes	less efficient	less efficient	6	6	6	5	"In the office
7
"	6	5	5	5	5	4	"At home

1
"	"At home

1
"	5	4	10	40	Yes	associate professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Fully equipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-15 10:21:39	2020-05-15 10:26:33	IP Address	100	293	True	2020-05-15 10:26:33	R_W0O4Sp8MNPuxMoF	email	EN	Yes	similarly efficient	less efficient	4	4	5	4	5	5	5	5	4	"In the office
7
"	6	5	5	5	4	20	20	Yes	associate professor	Social Sciences	NA	Research and educational institute	No	Female	25 - 34	Yes	No	Fully equipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	NA	NA	NA	NA	Other:	Support for doing typically lab-based research
2020-05-15 10:28:16	2020-05-15 10:39:02	IP Address	100	646	True	2020-05-15 10:39:03	R_vxcKYbblyXLdLvb	email	EN	Yes	similarly efficient	similarly efficient	4	5	4	"In the office
7
"	"In the office
7
"	"In the office
7
"	4	6	5	"In the office
7
"	6	"In the office
7
"	"In the office
7
"	"In the office
7
"	5	9	20	No	postdoc	Social Sciences	NA	Research and educational institute	No	Female	25 - 34	Yes	Yes	Underequipped	Living only with partner	NA	No	<30 min	0	0	0	0	0	0	Yes	NA	NA	Better computer facilities	NA	NA	NA	Other:	Some things are not replaceable. Also to have a better at home work set-up I would need a way bigger appartment that would allow for having a proper desk etc. I can hardly ask the university to sponsor that
2020-05-15 10:32:22	2020-05-15 10:39:55	IP Address	100	453	True	2020-05-15 10:39:55	R_2azTMISSEDKw7MA	email	EN	Yes	similarly efficient	more efficient	2	2	3	4	5	5	3	5	3	6	5	2	5	4	3	5	50	Yes	assistant professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Fully equipped	Living with partner and non-adult child(ren)	NA	Yes	<30 min	0	1	0	0	0	0	No	No	Better communication	Better computer facilities	Support for problems regarding combining work with family life	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-15 10:38:18	2020-05-15 10:41:59	IP Address	100	220	True	2020-05-15 10:41:59	R_1CwNSkdxuJRdNyB	email	EN	Yes	less efficient	less efficient	6	6	6	4	6	4	6	"In the office
7
"	3	"In the office
7
"	6	2	2	5	5	0	10	Yes	postdoc	Life Sciences	NA	Research and educational institute	No	Female	35 - 44	Yes	Yes	Fully equipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	No	NA	NA	NA	NA	NA	NA	NA
2020-05-15 11:42:32	2020-05-15 11:45:58	IP Address	100	205	True	2020-05-15 11:45:58	R_3Eolm4q516DXuFR	email	EN	No	NA	similarly efficient	2	2	2	3	2	2	2	2	2	4	4	2	2	4	4	71	71	Yes	research assistant	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	65 - 74	No	No	Fully equipped	Living only with partner	NA	Yes	>60 min	0	0	0	0	0	0	No	NA	Better communication	NA	NA	NA	NA	NA	NA
2020-05-15 12:08:28	2020-05-15 12:16:01	IP Address	100	453	True	2020-05-15 12:16:01	R_3n7pZVpU2Z4Rlvv	email	EN	Yes	similarly efficient	less efficient	6	6	5	"In the office
7
"	3	5	"In the office
7
"	"In the office
7
"	5	"In the office
7
"	"In the office
7
"	"In the office
7
"	"In the office
7
"	"In the office
7
"	5	10	20	Yes	associate professor	Other:	Developmental and educational psychology	Research and educational institute	No	Male	45 - 54	Yes	Yes	Underequipped	Living alone	NA	NA	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	NA
2020-05-15 12:44:58	2020-05-15 12:52:28	IP Address	100	450	True	2020-05-15 12:52:29	R_4ZajHJ3fcKEih21	email	EN	Yes	less efficient	similarly efficient	4	3	3	6	6	6	2	2	5	6	5	4	4	6	6	20	20	Yes	full professor	Social Sciences	NA	Purely educational institute	Yes (including if someone else does it for me)	Female	35 - 44	Yes	Yes	Fully equipped	Living only with partner	NA	Yes	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-15 13:08:50	2020-05-15 13:12:44	IP Address	100	233	True	2020-05-15 13:12:44	R_XH6TcPOhoiuudRT	email	EN	Yes	less efficient	similarly efficient	6	6	6	"In the office
7
"	"In the office
7
"	5	5	4	4	5	4	5	"In the office
7
"	5	3	9	15	Yes	associate professor	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	45 - 54	Yes	Yes	Underequipped	Living with partner and non-adult child(ren)	NA	Yes	<30 min	0	0	0	0	2	0	Yes	No	NA	NA	NA	NA	Administrative flexibility during lockdowns	NA	NA
2020-05-15 13:44:48	2020-05-15 13:48:20	IP Address	100	212	True	2020-05-15 13:48:21	R_2uIDTgRs9guOkc8	email	EN	Yes	similarly efficient	similarly efficient	4	4	5	6	6	5	3	3	3	5	5	"At home

1
"	"At home

1
"	4	3	79	80	Yes	PhD student	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	Yes	No	Fully equipped	Living only with partner	NA	No	<30 min	0	0	0	0	0	0	No	NA	Better communication	Better computer facilities	Support for problems regarding combining work with family life	NA	NA	NA	NA
2020-05-15 14:01:35	2020-05-15 14:04:13	IP Address	100	158	True	2020-05-15 14:04:15	R_1imPN7EKpNb71Js	email	EN	Yes	less efficient	similarly efficient	6	6	6	"In the office
7
"	4	6	6	"In the office
7
"	6	4	4	"At home

1
"	5	6	4	30	40	Yes	PhD student	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Female	25 - 34	Yes	No	Underequipped	Living only with partner	NA	No	<30 min	0	0	0	0	0	0	No	NA	NA	Better computer facilities	NA	NA	NA	NA	NA
2020-05-15 14:13:43	2020-05-15 14:19:13	IP Address	100	330	True	2020-05-15 14:19:13	R_1dzT7t5lC2CEcBB	email	EN	Yes	more efficient	similarly efficient	2	2	2	6	6	"In the office
7
"	"At home

1
"	"At home

1
"	4	4	3	"At home

1
"	"At home

1
"	"In the office
7
"	6	84	50	No	associate professor	Other:	Public Health	Research and educational institute	Yes (including if someone else does it for me)	Female	45 - 54	No	No	Fully equipped	Other:	Partner and adult children	No	30-60 min	0	0	0	0	0	3	No	NA	NA	NA	NA	NA	NA	Other:	None; my administration is fully supportive of working from home. I'd need them to support research administration staff better in working from home so IRB review and contract processing doesn't get held up.
2020-05-15 14:32:54	2020-05-15 14:38:31	IP Address	100	336	True	2020-05-15 14:38:32	R_1OOIv0rVA6NACmQ	email	EN	Yes	more efficient	more efficient	2	2	2	2	5	5	"At home

1
"	4	2	6	5	4	"At home

1
"	6	4	25	81	Yes	associate professor	Life Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	35 - 44	Yes	No	Underequipped	Living with partner and non-adult child(ren)	NA	No	<30 min	0	0	1	1	0	0	Yes	Yes	NA	NA	Support for problems regarding combining work with family life	NA	NA	NA	NA
2020-05-15 15:16:16	2020-05-15 15:20:04	IP Address	100	228	True	2020-05-15 15:20:05	R_08U80S02eSsKvZv	email	EN	Yes	less efficient	less efficient	5	5	6	"In the office
7
"	"In the office
7
"	6	6	3	4	2	2	4	4	6	4	30	10	No	postdoc	Social Sciences	NA	Research and educational institute	Yes (including if someone else does it for me)	Male	25 - 34	Yes	No	Underequipped	Living with partner and non-adult child(ren)	NA	Yes	<30 min	0	0	0	1	0	0	Yes	No	NA	NA	NA	NA	NA	Other:	Don't need support. Just don't want to do it.
